id,total_UFC_fights,UFC_wins,UFC_losses,last_fight,total_fight_time_sec,total_rounds_fought,kd,sig_str_landed,sig_str_atmpted,total_str_landed,total_str_atmpted,td_landed,td_atmpted,ctrl,sub_att,head_landed,head_atmpted,body_landed,body_atmpted,leg_landed,leg_atmpted,dist_landed,dist_atmpted,clinch_landed,clinch_atmpted,ground_landed,ground_atmpted,sig_str_absorbed,total_str_absorbed,takedowns_allowed,time_controlled,knockdowns_absorbed,takedowns_defended,subs_defended,head_absorbed,body_absorbed,leg_absorbed,dist_absorbed,clinch_absorbed,ground_absorbed,ctrl_differential,str_differential,opp_sig_str_landed,opp_takedowns_landed,name,division,wins_by_ko_tko,losses_by_ko_tko,wins_by_submission,losses_by_submission,wins_by_decision,losses_by_decision,wins_by_other,losses_by_other,career_total_sig_str_acc,career_total_str_acc,career_td_acc,career_head_acc,career_body_acc,career_leg_acc,career_dist_acc,career_clinch_acc,career_ground_acc,str_landed_per_min,td_per_min,td_att_per_min,kd_per_min,ctrl_per_min,sig_str_absorbed_per_min,times_knockedown_per_min,time_controlled_per_min,avg_fight_time_sec,win_percentage,finish_rate,ko_tko_win_rate,ko_tko_vulnerability,submission_win_rate,submission_vulnerability,decision_win_rate,decision_vulnerability,other_win_rate,other_vulnerability,career_td_defense,head_str_percentage,body_str_percentage,leg_str_percentage,str_efficiency_ratio,control_dominance_ratio,takedown_dominance_ratio,performance_differential_per_min,knockdown_differential,chin_durability,head_absorbed_percentage,body_absorbed_percentage,leg_absorbed_percentage,dist_absorbed_percentage,clinch_absorbed_percentage,ground_absorbed_percentage,style_diversity_index,submission_threat,power_efficiency,ctr_time_per_td_atmpt,submission_conversion_rate,nick_name,height,weight,reach,stance,dob,splm,str_acc,sapm,str_def,td_avg,td_avg_acc,td_def,sub_avg,parsed_weight_class,weight_class,relative_height,relative_reach,height_z_score,reach_z_score
93ce4ac89e3d7652,7,3,4,2005-11-05,5070,18,4.0,147.0,340.0,366.0,579.0,5.0,9.0,686.0,8.0,78.0,245.0,50.0,75.0,19.0,20.0,82.0,228.0,39.0,67.0,26.0,45.0,127.0,345.0,31.0,2798.0,0.0,23.0,10.0,91.0,22.0,14.0,30.0,23.0,74.0,-2112.0,20.0,127.0,31.0,Luke Cummo,ultimate fighter 2 welterweight tournament,2.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,43.23529411764706,63.212435233160626,55.55555555555556,31.83673469387755,66.66666666666666,95.0,35.96491228070175,58.2089552238806,57.77777777777777,4.331360946745562,0.0591715976331361,0.10650887573964496,0.047337278106508875,8.118343195266272,1.502958579881657,0.0,33.11242603550296,724.2857142857143,42.857142857142854,28.57142857142857,28.57142857142857,0.0,0.0,0.0,14.285714285714285,57.14285714285714,0.0,0.0,42.592592592592595,53.06122448979592,34.01360544217687,12.925170068027212,1.1574803149606299,0.24517512508934952,0.16129032258064516,-24.757396449704142,4.0,1.0,71.65354330708661,17.322834645669293,11.023622047244094,23.62204724409449,18.11023622047244,58.26771653543307,0.984035358837352,0.25806451612903225,0.027210884353741496,76.22222222222223,0.0,,182.88,77.11,187.96,Orthodox,"Apr 27, 1980",1.74,43,1.5,59,0.89,55,42,1.4,Welterweight,Welterweight,0.0,0.0,,
94426bb170c88115,10,6,4,2018-12-01,6507,24,3.0,539.0,1112.0,697.0,1322.0,3.0,12.0,1150.0,3.0,308.0,812.0,98.0,138.0,133.0,162.0,423.0,947.0,68.0,94.0,48.0,71.0,452.0,528.0,9.0,914.0,4.0,11.0,0.0,241.0,167.0,44.0,368.0,60.0,24.0,236.0,87.0,452.0,9.0,Sodiq Yusuff,featherweight,2.0,1.0,1.0,0.0,3.0,3.0,0.0,0.0,48.47122302158273,52.7231467473525,25.0,37.93103448275862,71.01449275362319,82.09876543209876,44.66737064413939,72.3404255319149,67.6056338028169,6.426924850161365,0.027662517289073305,0.11065006915629322,0.027662517289073305,10.603964960811433,4.167819271553712,0.03688335638543107,8.427846934071,650.7,60.0,30.0,20.0,10.0,10.0,0.0,30.0,30.0,0.0,0.0,55.00000000000001,57.14285714285714,18.181818181818183,24.675324675324674,1.1924778761061947,1.2582056892778994,0.3333333333333333,2.9783310281235593,-1.0,0.11504424778761058,53.31858407079646,36.94690265486726,9.734513274336283,81.41592920353983,13.274336283185843,5.3097345132743365,0.6667422789352873,0.058823529411764705,0.0055658627087198514,95.83333333333333,33.33333333333333,Super,175.26,70.31,180.34,Orthodox,"May 19, 1993",5.27,49,4.29,53,0.36,23,62,0.4,Featherweight,Featherweight,0.2627586206896524,0.9809655172413727,0.052390148156924304,0.16784858494732222
9450848a71d53776,10,5,5,2013-04-20,6499,23,3.0,391.0,876.0,453.0,942.0,1.0,4.0,354.0,0.0,191.0,603.0,61.0,98.0,139.0,175.0,293.0,735.0,75.0,115.0,23.0,26.0,323.0,480.0,9.0,1603.0,1.0,35.0,3.0,173.0,63.0,87.0,274.0,42.0,7.0,-1249.0,68.0,323.0,9.0,Lorenz Larkin,middleweight,3.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,44.63470319634703,48.089171974522294,25.0,31.674958540630183,62.244897959183675,79.42857142857143,39.86394557823129,65.21739130434783,88.46153846153845,4.182181874134482,0.009232189567625788,0.036928758270503154,0.027696568702877365,3.268195106939529,2.9819972303431297,0.009232189567625788,14.799199876904138,649.9,50.0,30.0,30.0,10.0,0.0,0.0,20.0,40.0,0.0,0.0,79.54545454545455,48.84910485933504,15.601023017902813,35.54987212276215,1.2105263157894737,0.22083593262632564,0.1111111111111111,-10.903215879366057,2.0,0.6904024767801857,53.56037151702786,19.5046439628483,26.93498452012384,84.82972136222911,13.003095975232199,2.1671826625387,0.6996064089856356,0.0,0.0076726342710997444,88.5,0.0,The Monsoon,180.34,77.11,182.88,Orthodox,"Sep 03, 1986",3.53,46,2.74,63,0.27,42,79,0.1,Middleweight,Middleweight,-4.1104301075268665,-7.183010752688176,-0.8343853464758564,-1.201721475391385
94527830000ab715,19,13,6,2011-08-06,12909,47,0.0,413.0,1069.0,1082.0,1880.0,39.0,126.0,5015.0,23.0,227.0,815.0,76.0,111.0,110.0,143.0,314.0,934.0,22.0,36.0,77.0,99.0,425.0,1024.0,19.0,3362.0,6.0,8.0,4.0,297.0,77.0,51.0,299.0,16.0,110.0,1653.0,-12.0,425.0,19.0,Rani Yahya,featherweight,0.0,2.0,7.0,0.0,6.0,4.0,0.0,0.0,38.63423760523854,57.5531914893617,30.952380952380953,27.85276073619632,68.46846846846847,76.92307692307693,33.61884368308351,61.111111111111114,77.77777777777779,5.029049500348594,0.18126888217522658,0.5856379270276552,0.0,23.30931907971183,1.9753660237043922,0.027887520334650244,15.626307227515685,679.421052631579,68.42105263157895,36.84210526315789,0.0,10.526315789473683,36.84210526315789,0.0,31.57894736842105,21.052631578947366,0.0,0.0,29.629629629629626,54.9636803874092,18.401937046004843,26.634382566585955,0.971764705882353,1.4916716240333134,2.0526315789473686,7.627236811526841,-6.0,-0.41176470588235303,69.88235294117648,18.11764705882353,12.0,70.35294117647058,3.7647058823529407,25.882352941176475,0.6777203552958797,0.19827586206896552,0.0,39.801587301587304,30.434782608695656,,167.64,61.23,170.18,Orthodox,"Sep 12, 1984",1.71,38,2.08,50,2.73,30,29,1.8,Featherweight,Featherweight,-7.357241379310352,-9.179034482758624,-1.4669241483938975,-1.5705831877213832
946f341df6472ee0,5,4,1,1999-03-05,1451,6,1.0,68.0,110.0,133.0,180.0,1.0,2.0,0.0,4.0,49.0,90.0,8.0,8.0,11.0,12.0,17.0,37.0,20.0,27.0,31.0,46.0,43.0,143.0,3.0,0.0,1.0,5.0,1.0,35.0,6.0,2.0,5.0,6.0,32.0,0.0,25.0,43.0,3.0,Guy Mezger,middleweight,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,61.81818181818181,73.88888888888889,50.0,54.44444444444444,100.0,91.66666666666666,45.94594594594595,74.07407407407408,67.3913043478261,5.499655410062027,0.04135079255685734,0.08270158511371468,0.04135079255685734,0.0,1.7780840799448656,0.04135079255685734,0.0,290.2,80.0,60.0,40.0,20.0,20.0,0.0,20.0,0.0,0.0,0.0,62.5,72.05882352941177,11.76470588235294,16.176470588235293,1.5813953488372092,10.0,0.3333333333333333,1.0337698139214335,0.0,-1.3255813953488373,81.3953488372093,13.953488372093023,4.651162790697675,11.627906976744185,13.953488372093023,74.4186046511628,1.0646124745955916,0.125,0.014705882352941176,0.0,25.0,,185.42,90.72,190.5,Orthodox,"Jan 01, 1968",2.3,32,1.36,72,0.39,50,88,0.0,Middleweight,Middleweight,0.9695698924731175,0.4369892473118284,0.19681514817204643,0.07310853082228962
950d0ef5c17157c5,5,2,3,2020-07-11,4198,14,2.0,228.0,433.0,391.0,626.0,1.0,6.0,416.0,0.0,96.0,276.0,45.0,63.0,87.0,94.0,186.0,362.0,24.0,35.0,18.0,36.0,159.0,243.0,8.0,1433.0,0.0,16.0,0.0,76.0,38.0,45.0,129.0,25.0,5.0,-1017.0,69.0,159.0,8.0,Maxim Grishin,heavyweight,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,52.65588914549654,62.460063897763575,16.666666666666664,34.78260869565217,71.42857142857143,92.5531914893617,51.38121546961326,68.57142857142857,50.0,5.588375416865174,0.014292520247737016,0.0857551214864221,0.028585040495474032,5.945688423058599,2.2725107193901857,0.0,20.481181515007147,839.6,40.0,20.0,20.0,0.0,0.0,0.0,20.0,60.0,0.0,0.0,66.66666666666666,42.10526315789473,19.736842105263158,38.15789473684211,1.4339622641509433,0.2903000697836706,0.125,-13.549309194854692,2.0,1.0,47.79874213836478,23.89937106918239,28.30188679245283,81.13207547169812,15.723270440251572,3.1446540880503147,0.6035172739126113,0.0,0.008771929824561403,69.33333333333333,0.0,Maximus,190.5,92.99,198.12,Orthodox,"May 02, 1984",3.26,52,2.27,58,0.21,16,66,0.0,Heavyweight,Heavyweight,0.846666666666664,1.9689922480620226,0.15464893460541132,0.29725948509022854
952f6fa06f25a0ec,7,3,4,1998-05-15,3811,16,2.0,44.0,110.0,129.0,202.0,10.0,17.0,705.0,8.0,22.0,86.0,11.0,12.0,11.0,12.0,30.0,83.0,10.0,18.0,4.0,9.0,145.0,360.0,14.0,1834.0,0.0,3.0,3.0,116.0,20.0,9.0,36.0,18.0,91.0,-1129.0,-101.0,145.0,14.0,Carlos Newton,17 middleweight tournament,0.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,40.0,63.86138613861386,58.82352941176471,25.581395348837212,91.66666666666666,91.66666666666666,36.144578313253014,55.55555555555556,44.44444444444444,2.0309630018367884,0.1574389923904487,0.26764628706376276,0.03148779847808974,11.099448963526633,2.2828653896615063,0.0,28.87431120440829,544.4285714285714,42.857142857142854,42.857142857142854,0.0,28.57142857142857,42.857142857142854,0.0,0.0,28.57142857142857,0.0,0.0,17.647058823529413,50.0,25.0,25.0,0.30344827586206896,0.38440567066521264,0.7142857142857143,-19.364996064025192,2.0,1.0,80.0,13.793103448275861,6.206896551724138,24.82758620689655,12.413793103448276,62.758620689655174,0.8158498648845185,0.5714285714285714,0.045454545454545456,41.470588235294116,37.5,The Ronin,175.26,77.11,190.5,Orthodox,"Aug 17, 1976",0.65,41,1.55,44,2.47,70,43,0.9,Middleweight,Middleweight,0.0,0.0,,
9560ff14eb3129f7,11,8,3,2019-09-28,8798,31,6.0,577.0,1374.0,635.0,1446.0,2.0,5.0,190.0,2.0,338.0,1032.0,144.0,225.0,95.0,117.0,526.0,1291.0,5.0,14.0,46.0,69.0,511.0,556.0,10.0,1013.0,1.0,21.0,1.0,337.0,102.0,72.0,476.0,10.0,25.0,-823.0,66.0,511.0,10.0,Giga Chikadze,featherweight,3.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,41.99417758369724,43.91424619640387,40.0,32.751937984496124,64.0,81.19658119658119,40.7436096049574,35.714285714285715,66.66666666666666,4.330529665833144,0.0136394635144351,0.03409865878608775,0.040918390543305296,1.2957490338713344,3.484882927938168,0.00681973175721755,6.908388270061377,799.8181818181819,72.72727272727273,27.27272727272727,27.27272727272727,0.0,0.0,0.0,45.45454545454545,27.27272727272727,0.0,0.0,67.74193548387096,58.578856152513005,24.956672443674176,16.464471403812826,1.1291585127201567,0.18756169792694966,0.2,-5.162536940213685,5.0,0.8043052837573386,65.94911937377691,19.960861056751465,14.090019569471623,93.15068493150685,1.9569471624266144,4.892367906066536,0.32714359774934004,0.041666666666666664,0.010398613518197574,38.0,0.0,Ninja,182.88,65.77,187.96,Orthodox,"Aug 25, 1988",3.82,42,3.48,60,0.19,33,65,0.2,Featherweight,Featherweight,7.882758620689657,8.600965517241377,1.5717044447077462,1.4716724144488524
9583662df31d943f,9,4,5,2006-04-06,5750,20,2.0,214.0,499.0,429.0,756.0,24.0,38.0,1529.0,6.0,112.0,372.0,30.0,43.0,72.0,84.0,107.0,290.0,65.0,126.0,42.0,83.0,212.0,526.0,9.0,1123.0,3.0,19.0,6.0,123.0,62.0,27.0,107.0,63.0,42.0,406.0,2.0,212.0,9.0,Luigi Fioravanti,middleweight,2.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,42.88577154308617,56.74603174603175,63.1578947368421,30.107526881720432,69.76744186046511,85.71428571428571,36.896551724137936,51.587301587301596,50.602409638554214,4.476521739130435,0.2504347826086956,0.3965217391304348,0.020869565217391306,15.954782608695654,2.2121739130434785,0.03130434782608695,11.718260869565217,638.8888888888889,44.44444444444444,22.22222222222222,22.22222222222222,22.22222222222222,0.0,11.11111111111111,22.22222222222222,22.22222222222222,0.0,0.0,67.85714285714286,52.336448598130836,14.018691588785046,33.64485981308411,1.009433962264151,1.3615316117542298,2.6666666666666665,4.257391304347826,-1.0,-0.4150943396226414,58.01886792452831,29.245283018867923,12.735849056603774,50.47169811320755,29.71698113207547,19.81132075471698,1.0280789035137121,0.09090909090909091,0.009345794392523364,40.23684210526316,0.0,,172.72,77.11,177.8,Orthodox,"Jan 22, 1981",2.23,42,2.21,69,3.76,63,67,0.9,Middleweight,Middleweight,-11.730430107526871,-12.26301075268816,-2.3811860884477163,-2.0516081462004983
960d6cae8879ba2b,7,4,3,2012-09-29,4502,17,2.0,263.0,578.0,388.0,712.0,4.0,6.0,510.0,0.0,98.0,385.0,62.0,81.0,103.0,112.0,176.0,463.0,74.0,99.0,13.0,16.0,208.0,307.0,15.0,1789.0,0.0,25.0,3.0,77.0,50.0,81.0,113.0,58.0,37.0,-1279.0,55.0,208.0,15.0,Robert Peralta,featherweight,2.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,45.501730103806224,54.49438202247191,66.66666666666666,25.454545454545453,76.5432098765432,91.96428571428571,38.01295896328294,74.74747474747475,81.25,5.171035095513106,0.053309640159928916,0.07996446023989338,0.026654820079964458,6.7969791203909375,2.772101288316304,0.0,23.84273656152821,643.1428571428571,57.14285714285714,28.57142857142857,28.57142857142857,0.0,0.0,14.285714285714285,28.57142857142857,28.57142857142857,0.0,0.0,62.5,37.26235741444867,23.574144486692013,39.163498098859314,1.2644230769230769,0.2850754611514813,0.26666666666666666,-16.31274988893825,2.0,1.0,37.019230769230774,24.03846153846154,38.94230769230769,54.32692307692307,27.884615384615387,17.78846153846154,0.7742439875020108,0.0,0.0076045627376425855,85.0,0.0,Problems,172.72,65.77,180.34,Orthodox,"Mar 14, 1986",3.76,44,2.97,53,0.59,66,65,0.0,Featherweight,Featherweight,-2.2772413793103397,0.9809655172413727,-0.45404795069334775,0.16784858494732222
96428b9e9bd048ea,8,3,5,2016-01-17,3778,16,4.0,416.0,791.0,497.0,883.0,3.0,10.0,672.0,1.0,335.0,685.0,51.0,67.0,30.0,39.0,284.0,632.0,41.0,60.0,91.0,99.0,275.0,322.0,6.0,298.0,2.0,16.0,5.0,134.0,88.0,53.0,234.0,24.0,17.0,374.0,141.0,275.0,6.0,Luke Sanders,featherweight,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,52.591656131479134,56.28539071347678,30.0,48.9051094890511,76.11940298507463,76.92307692307693,44.936708860759495,68.33333333333333,91.91919191919192,7.893065113816835,0.047644256220222336,0.15881418740074113,0.06352567496029646,10.672313393329805,4.367390153520382,0.03176283748014823,4.732662784542086,472.25,37.5,25.0,12.5,12.5,12.5,37.5,12.5,12.5,0.0,0.0,72.72727272727273,80.52884615384616,12.259615384615383,7.211538461538461,1.5127272727272727,2.2550335570469797,0.5,8.178930651138169,2.0,0.2727272727272727,48.72727272727273,32.0,19.272727272727273,85.0909090909091,8.727272727272728,6.181818181818182,0.8214223910533487,0.010638297872340425,0.009615384615384616,67.2,100.0,Cool Hand,167.64,61.23,170.18,Southpaw,"Dec 12, 1985",6.61,52,4.37,50,0.71,30,72,0.2,Featherweight,Featherweight,-7.357241379310352,-9.179034482758624,-1.4669241483938975,-1.5705831877213832
9673a497a9da119a,11,4,7,2018-02-03,4780,20,1.0,218.0,542.0,560.0,957.0,4.0,12.0,386.0,9.0,110.0,399.0,66.0,96.0,42.0,47.0,174.0,487.0,18.0,25.0,26.0,30.0,199.0,359.0,13.0,2459.0,1.0,7.0,4.0,101.0,52.0,46.0,139.0,17.0,43.0,-2073.0,19.0,199.0,13.0,Polyana Viana,women's strawweight,1.0,1.0,3.0,3.0,0.0,3.0,0.0,0.0,40.22140221402214,58.516196447230925,33.33333333333333,27.56892230576441,68.75,89.36170212765957,35.728952772073924,72.0,86.66666666666667,7.02928870292887,0.0502092050209205,0.1506276150627615,0.012552301255230125,4.845188284518828,2.497907949790795,0.012552301255230125,30.866108786610877,434.54545454545456,36.36363636363637,36.36363636363637,9.090909090909092,9.090909090909092,27.27272727272727,27.27272727272727,0.0,27.27272727272727,0.0,0.0,35.0,50.45871559633027,30.275229357798167,19.26605504587156,1.0954773869346734,0.15697437982919887,0.3076923076923077,-25.782426778242677,0.0,0.4974874371859297,50.753768844221106,26.13065326633166,23.115577889447238,69.84924623115577,8.542713567839195,21.608040201005025,0.6394821097642378,0.3,0.0045871559633027525,32.166666666666664,33.33333333333333,Dama de Ferro,165.1,52.16,170.18,Orthodox,"Jun 14, 1992",2.74,40,2.5,53,0.75,33,35,1.7,Women's Strawweight,Women's Strawweight,3.1465671641791175,6.975522388059687,0.6721677823245105,1.2159118563066664
96924b0019b3aff1,4,2,2,2023-04-15,2723,10,0.0,149.0,303.0,185.0,344.0,2.0,2.0,369.0,0.0,69.0,192.0,34.0,51.0,46.0,60.0,105.0,238.0,9.0,10.0,35.0,55.0,109.0,216.0,12.0,1187.0,1.0,9.0,2.0,85.0,20.0,4.0,92.0,4.0,13.0,-818.0,40.0,109.0,12.0,Gaston Bolanos,bantamweight,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,49.17491749174918,53.779069767441854,100.0,35.9375,66.66666666666666,76.66666666666667,44.11764705882353,90.0,63.63636363636363,4.0763863385971355,0.04406904149834741,0.04406904149834741,0.0,8.130738156445098,2.401762761659934,0.022034520749173704,26.154976129269187,680.75,50.0,0.0,0.0,25.0,0.0,25.0,50.0,0.0,0.0,0.0,42.857142857142854,46.308724832214764,22.818791946308725,30.87248322147651,1.3669724770642202,0.3108677337826453,0.16666666666666666,-17.142857142857142,-1.0,0.0825688073394496,77.98165137614679,18.34862385321101,3.669724770642202,84.40366972477065,3.669724770642202,11.926605504587156,0.7564426807146174,0.0,0.0,184.5,0.0,The Dreamkiller,170.18,61.23,175.26,Orthodox,"Sep 14, 1992",3.28,49,2.4,50,0.66,100,42,0.0,Bantamweight,Bantamweight,-0.7342187499999966,-0.2381249999999966,-0.1716163491196375,-0.036477453370278294
96c336b463e0662c,4,1,3,2015-01-18,2568,10,1.0,70.0,168.0,119.0,223.0,5.0,12.0,441.0,1.0,27.0,111.0,16.0,26.0,27.0,31.0,44.0,131.0,4.0,9.0,22.0,28.0,93.0,170.0,13.0,1351.0,0.0,13.0,2.0,62.0,20.0,11.0,39.0,3.0,51.0,-910.0,-23.0,93.0,13.0,Frankie Perez,lightweight,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,41.66666666666667,53.36322869955157,41.66666666666667,24.324324324324326,61.53846153846154,87.09677419354838,33.587786259541986,44.44444444444444,78.57142857142857,2.7803738317757007,0.11682242990654206,0.2803738317757009,0.02336448598130841,10.30373831775701,2.172897196261682,0.0,31.56542056074766,642.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,38.57142857142858,22.857142857142858,38.57142857142858,0.7526881720430108,0.32642487046632124,0.38461538461538464,-21.799065420560748,1.0,1.0,66.66666666666666,21.50537634408602,11.827956989247312,41.935483870967744,3.225806451612903,54.83870967741935,0.819174451595559,0.037037037037037035,0.014285714285714285,36.75,0.0,,180.34,70.31,185.42,Orthodox,"May 11, 1989",1.64,41,2.17,54,1.75,41,50,0.3,Lightweight,Lightweight,3.314529147982057,4.339641255605386,0.6687569052719887,0.7703260424672217
971246648e162f0d,11,8,3,2020-06-06,6407,24,1.0,471.0,940.0,858.0,1460.0,21.0,58.0,2403.0,15.0,345.0,783.0,81.0,106.0,45.0,51.0,277.0,649.0,59.0,99.0,135.0,192.0,326.0,441.0,9.0,1450.0,4.0,9.0,5.0,235.0,46.0,45.0,233.0,27.0,66.0,953.0,145.0,326.0,9.0,Chase Hooper,featherweight,2.0,1.0,4.0,0.0,2.0,2.0,0.0,0.0,50.10638297872341,58.76712328767123,36.206896551724135,44.06130268199234,76.41509433962264,88.23529411764706,42.68104776579353,59.59595959595959,70.3125,8.034961760574372,0.19665990323084126,0.5431559232089902,0.009364757296706728,22.503511783986266,3.0529108787263928,0.03745902918682691,13.578898080224754,582.4545454545455,72.72727272727273,54.54545454545454,18.181818181818183,9.090909090909092,36.36363636363637,0.0,18.181818181818183,18.181818181818183,0.0,0.0,50.0,73.24840764331209,17.197452229299362,9.554140127388536,1.4447852760736197,1.6572413793103449,2.3333333333333335,10.282503511783986,-3.0,-0.22699386503067487,72.08588957055214,14.11042944785276,13.803680981595093,71.47239263803681,8.282208588957054,20.245398773006134,0.9305700820528972,0.09615384615384616,0.0021231422505307855,41.43103448275862,26.666666666666668,The Dream,185.42,70.31,187.96,Southpaw,"Sep 13, 1999",4.53,51,2.96,38,2.59,34,55,2.2,Featherweight,Featherweight,10.422758620689649,8.600965517241377,2.0781425435580183,1.4716724144488524
972c456ff38b2015,4,1,3,2023-05-06,1579,8,1.0,92.0,179.0,148.0,244.0,1.0,2.0,282.0,0.0,59.0,139.0,11.0,14.0,22.0,26.0,60.0,133.0,6.0,9.0,26.0,37.0,131.0,159.0,2.0,477.0,2.0,4.0,0.0,76.0,24.0,31.0,82.0,26.0,23.0,-195.0,-39.0,131.0,2.0,Claudio Ribeiro,middleweight,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,51.39664804469274,60.65573770491803,50.0,42.44604316546763,78.57142857142857,84.61538461538461,45.11278195488722,66.66666666666666,70.27027027027027,5.623812539582014,0.03799873337555415,0.0759974667511083,0.03799873337555415,10.71564281190627,4.977834072197593,0.0759974667511083,18.125395820139328,394.75,25.0,25.0,25.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,66.66666666666666,64.13043478260869,11.956521739130435,23.91304347826087,0.7022900763358778,0.5911949685534591,0.5,-8.89170360987967,-1.0,-0.5267175572519083,58.01526717557252,18.3206106870229,23.66412213740458,62.59541984732825,19.84732824427481,17.557251908396946,0.8139435709093348,0.0,0.010869565217391304,141.0,0.0,,185.42,83.91,195.58,Orthodox,"Jul 17, 1992",3.59,51,4.9,30,0.56,50,66,0.0,Middleweight,Middleweight,0.9695698924731175,5.516989247311841,0.19681514817204643,0.9229952016314076
97cf1a2c7c5e7889,9,7,2,2020-02-29,3409,16,7.0,259.0,554.0,441.0,796.0,4.0,7.0,618.0,2.0,193.0,469.0,42.0,58.0,24.0,27.0,162.0,409.0,7.0,14.0,90.0,131.0,111.0,207.0,3.0,1500.0,5.0,11.0,1.0,88.0,12.0,11.0,73.0,8.0,30.0,-882.0,148.0,111.0,3.0,Steve Garcia,lightweight,6.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,46.75090252707581,55.40201005025126,57.14285714285714,41.15138592750533,72.41379310344827,88.88888888888889,39.60880195599022,50.0,68.70229007633588,7.761806981519507,0.07040187738339689,0.12320328542094457,0.12320328542094457,10.877090055734818,1.9536520973892637,0.08800234672924612,26.400704018773837,378.77777777777777,77.77777777777779,66.66666666666666,66.66666666666666,11.11111111111111,0.0,0.0,11.11111111111111,11.11111111111111,0.0,0.0,78.57142857142857,74.5173745173745,16.216216216216218,9.266409266409266,2.3333333333333335,0.412,1.3333333333333333,-12.918744499853329,2.0,-3.504504504504504,79.27927927927928,10.81081081081081,9.90990990990991,65.76576576576578,7.207207207207207,27.027027027027028,0.7583923560684286,0.02127659574468085,0.02702702702702703,88.28571428571429,0.0,Mean Machine,182.88,65.77,190.5,Southpaw,"May 22, 1992",5.18,48,2.2,57,0.9,40,88,0.5,Lightweight,Lightweight,5.854529147982049,9.419641255605399,1.18124071927767,1.6720725383737345
98215d037be5bcb7,12,6,6,2017-03-04,9106,31,0.0,658.0,1786.0,773.0,1930.0,17.0,41.0,1633.0,9.0,343.0,1271.0,207.0,354.0,108.0,161.0,609.0,1723.0,17.0,21.0,32.0,42.0,631.0,676.0,4.0,118.0,0.0,14.0,2.0,388.0,103.0,140.0,606.0,19.0,6.0,1515.0,27.0,631.0,4.0,Cynthia Calvillo,women's strawweight,0.0,2.0,3.0,0.0,3.0,4.0,0.0,0.0,36.84210526315789,40.05181347150259,41.46341463414634,26.986624704956725,58.47457627118644,67.08074534161491,35.34532791642484,80.95238095238095,76.19047619047619,5.093345047221612,0.11201405666593454,0.27015154842960687,0.0,10.759938502086536,4.157698220953217,0.0,0.7775093345047221,758.8333333333334,50.0,25.0,0.0,16.666666666666664,25.0,0.0,25.0,33.33333333333333,0.0,0.0,77.77777777777779,52.12765957446809,31.458966565349545,16.41337386018237,1.0427892234548335,13.838983050847459,4.25,10.160333845815945,0.0,1.0,61.489698890649755,16.323296354992074,22.18700475435816,96.03803486529318,3.011093502377179,0.9508716323296356,0.31311754383097956,0.1836734693877551,0.0,39.829268292682926,33.33333333333333,,162.56,52.16,162.56,Orthodox,"Jul 13, 1987",4.41,38,4.12,64,1.8,44,77,0.8,Women's Strawweight,Women's Strawweight,0.6065671641791255,-0.6444776119403173,0.12957451225533126,-0.1123396823761629
98a6b2361045898f,8,3,5,2015-11-28,4962,19,1.0,235.0,567.0,372.0,717.0,7.0,13.0,801.0,0.0,162.0,461.0,32.0,57.0,41.0,49.0,185.0,488.0,32.0,52.0,18.0,27.0,339.0,483.0,6.0,1338.0,6.0,3.0,1.0,241.0,63.0,35.0,237.0,45.0,57.0,-537.0,-104.0,339.0,6.0,Dong Hyun Ma,welterweight,1.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,41.44620811287478,51.88284518828452,53.84615384615385,35.140997830802604,56.14035087719298,83.6734693877551,37.90983606557377,61.53846153846154,66.66666666666666,4.498186215235792,0.08464328899637243,0.15719467956469166,0.012091898428053204,9.685610640870616,4.0991535671100365,0.07255139056831922,16.17896009673519,620.25,37.5,12.5,12.5,50.0,0.0,0.0,25.0,12.5,0.0,0.0,33.33333333333333,68.93617021276596,13.617021276595745,17.4468085106383,0.6932153392330384,0.5986547085201793,1.1666666666666667,-7.750906892382104,-5.0,-0.7699115044247786,71.09144542772862,18.58407079646018,10.32448377581121,69.91150442477876,13.274336283185843,16.8141592920354,0.6566235216262343,0.0,0.00425531914893617,61.61538461538461,0.0,Maestro,180.34,70.31,177.8,Orthodox,"Sep 09, 1988",2.84,41,4.1,54,1.27,53,33,0.0,Welterweight,Welterweight,-0.48212962962963957,-8.372592592592582,-0.09484029345710697,-1.3430877187257315
